51.638150 12.933514 6.533190 3.268113 
51.583233 12.927095 6.538900 3.281045 
51.590665 12.917780 6.532192 3.266577 
51.506951 12.934911 6.536729 3.267365 
51.641672 12.930995 6.539317 3.262087 
51.634955 12.934053 6.530554 3.265892 
51.643803 12.925698 6.529276 3.253980 
51.655318 12.921811 6.562041 3.288189 
51.638102 12.943932 6.547827 3.283282 
51.627460 12.916847 6.547245 3.285008 
51.643743 12.939323 6.538401 3.280984 
51.619637 12.925015 6.550071 3.299107 
51.653531 12.945234 6.552498 3.277964 
51.526679 12.954255 6.549014 3.280115 
51.265583 12.923083 6.459951 3.242625 
51.259835 12.869503 6.453669 3.236610 
51.256006 12.852944 6.451190 3.239624 
51.248438 12.858894 6.458263 3.236188 
51.191651 12.845065 6.464681 3.236708 
51.206979 12.834967 6.462126 3.241386 
51.255491 12.853566 6.457804 3.240481 
51.221814 12.859749 6.451550 3.241211 
51.261101 12.861727 6.496516 3.237048 
51.260028 12.840577 6.464033 3.237143 
51.209701 12.831652 6.462946 3.228883 
51.263746 12.849043 6.452441 3.230961 
51.255462 12.858594 6.478173 3.234283 
51.182606 12.862955 6.447909 3.240342 
51.226551 12.839010 6.455635 3.239632 
51.269019 12.857714 6.459482 3.237975 
