12.809357 3.215542 1.628004 0.815943 
12.810097 3.216924 1.617187 0.809709 
12.814912 3.219653 1.620456 0.811354 
12.812239 3.209640 1.626239 0.815855 
12.800337 3.236790 1.617424 0.812421 
12.798319 3.216239 1.625378 0.811788 
12.802296 3.215048 1.634828 0.814396 
12.817459 3.216284 1.616617 0.818061 
12.812019 3.216904 1.620338 0.811548 
12.812685 3.212730 1.620730 0.808266 
12.815820 3.214242 1.614220 0.816865 
12.818381 3.209127 1.615944 0.809137 
12.782856 3.233320 1.635023 0.814406 
12.917991 3.234895 1.635577 0.814667 
12.879198 3.232171 1.633288 0.820821 
12.909212 3.232228 1.632896 0.824168 
12.877109 3.232729 1.632697 0.817594 
12.890002 3.228359 1.632743 0.814743 
12.911137 3.241393 1.641453 0.826391 
12.905340 3.241459 1.634054 0.820933 
12.910412 3.230267 1.635675 0.814199 
12.906146 3.226605 1.641752 0.816600 
12.910306 3.229578 1.634588 0.819212 
12.899908 3.242784 1.635279 0.824337 
12.912980 3.228542 1.633543 0.813547 
12.898873 3.236138 1.632620 0.820728 
12.911867 3.237722 1.634684 0.815614 
12.904449 3.230749 1.632322 0.817574 
12.901817 3.281979 1.631994 0.815560 
12.913498 3.247288 1.636101 0.816811 
