206.510374 51.711566 26.156988 13.085624 
206.639150 51.716775 26.159057 13.119622 
206.565720 51.740127 26.137896 13.064803 
206.619330 51.841731 26.160173 13.025525 
206.361703 51.618837 26.143262 13.055819 
206.438762 51.872985 26.146149 13.074712 
206.467858 51.744742 26.150432 13.045700 
206.477218 51.717070 26.176355 13.071754 
206.676822 51.704529 26.166633 13.076718 
206.579146 51.718223 26.175876 13.100621 
206.563195 51.707243 26.169257 13.083164 
206.600675 51.737117 26.171328 13.046976 
206.621043 51.738548 26.140148 13.061812 
206.666910 51.713605 26.181287 13.081209 
206.412434 51.876880 26.139227 13.069155 
206.592831 51.754578 26.168964 13.082629 
206.679743 51.685421 26.141603 13.045787 
206.605819 51.718990 26.154477 13.108465 
206.725234 51.723167 26.187964 12.943364 
204.688792 51.406351 25.831855 12.972767 
204.691582 51.596074 26.156476 13.033329 
206.312668 51.731103 26.169442 13.080179 
206.433390 51.740103 26.163305 13.056688 
206.705455 51.733025 26.150915 13.106616 
206.656127 51.752234 26.185636 13.062593 
206.259859 51.630306 26.183116 13.088734 
206.645137 51.683324 26.182176 13.078052 
205.326854 51.442450 25.783616 12.939120 
205.714911 51.718967 26.169387 13.078499 
206.637109 51.744792 26.200307 13.078102 
