51.452835 12.915279 6.512319 3.259982 
51.465704 13.003341 6.564718 3.288357 
51.792068 13.003404 6.571099 3.290564 
51.789923 13.000083 6.564003 3.300826 
51.812423 13.001418 6.562405 3.280456 
51.929809 13.002099 6.578061 3.291111 
51.879096 12.973487 6.566850 3.289954 
51.951212 12.993268 6.567352 3.303942 
51.808277 12.982707 6.569607 3.280603 
51.874642 13.004856 6.559236 3.282180 
51.848627 13.004739 6.572964 3.291208 
51.826153 12.991606 6.583464 3.291401 
51.885362 13.018831 6.567375 3.295206 
51.842783 12.989901 6.572332 3.290349 
51.928404 13.001293 6.574002 3.289417 
51.810229 12.981886 6.571009 3.285552 
51.798704 13.031036 6.568356 3.279510 
51.819971 12.975685 6.564741 3.277558 
51.842621 12.981488 6.567386 3.286223 
51.931741 12.991258 6.560458 3.292860 
51.856956 12.990927 6.565968 3.298352 
51.887164 12.989908 6.568847 3.291238 
51.804740 13.000183 6.566861 3.304321 
51.883150 12.993603 6.559333 3.291706 
51.928499 13.000290 6.567034 3.294313 
51.938267 13.006574 6.570432 3.290606 
51.937135 13.000198 6.563219 3.279802 
51.943944 13.010419 6.565278 3.295200 
51.917499 13.009842 6.570727 3.284254 
51.935475 13.008082 6.569191 3.295347 
