207.800484 52.048009 26.297521 13.171214 
207.797235 52.029848 26.339975 13.189808 
207.709608 52.037604 26.303649 13.233023 
206.110531 51.732868 26.303440 13.235975 
206.137665 52.025803 26.361652 13.233756 
206.200632 51.911599 25.996061 13.041191 
206.245486 51.602394 25.991041 13.043965 
207.239293 52.050760 26.282348 13.197848 
207.757863 51.978275 26.339242 13.179971 
206.419733 51.680946 26.019153 13.044781 
206.022223 51.647949 25.951185 13.026017 
207.534834 52.042272 26.303287 13.172455 
207.689335 52.000597 26.268594 13.177591 
207.802994 52.056389 26.275283 13.165744 
207.646871 51.996817 26.268838 13.180523 
205.801538 51.652043 25.978496 13.028133 
206.078103 51.718769 26.020769 13.057396 
205.672870 51.626288 26.018295 13.067203 
205.936274 52.038118 26.285206 13.139198 
207.390042 52.010365 26.273027 13.226725 
207.557879 52.030489 26.258804 13.118821 
206.185998 51.735160 26.007999 13.027356 
206.093697 51.735562 25.973410 13.026326 
206.014842 51.612122 26.054958 13.035136 
206.203302 51.679617 26.037230 13.042694 
206.178448 51.622794 25.992031 13.054877 
207.355813 51.977500 26.274374 13.131573 
207.737576 52.046971 26.274607 13.184990 
207.752075 52.060338 26.321070 13.239033 
207.759460 51.998621 26.311199 13.164116 
