506.412719 128.429621 61.794922 33.461917 
512.224446 128.308176 61.448433 33.550309 
510.956707 128.342789 61.292177 33.539295 
512.587784 128.390820 61.735848 33.505952 
510.701576 128.644914 61.741437 33.565478 
511.488442 128.471613 61.563922 33.540719 
512.858045 128.565113 61.740721 33.609490 
513.973568 128.769786 61.689419 33.565539 
513.839758 128.697478 61.552612 33.543187 
512.670933 128.432973 61.550807 33.563017 
513.408246 127.168032 61.018118 32.895000 
507.887821 128.292651 61.599081 33.453839 
513.072251 128.612055 61.607951 33.577337 
508.444180 127.275870 60.983130 32.947437 
504.859837 127.031502 60.989266 32.938085 
505.100993 128.834556 61.581548 33.542194 
513.202987 128.561446 61.612088 33.569583 
509.294883 127.122405 61.056739 32.885624 
510.907072 128.598374 61.585453 33.473562 
513.825979 127.957513 61.644155 33.550400 
513.423390 128.634948 61.729476 33.669712 
512.999005 127.805991 60.787480 32.897201 
510.525252 128.376497 60.836577 33.035265 
510.534796 128.664334 61.755515 33.511518 
510.630314 128.493171 61.487248 33.486445 
509.249997 127.207378 60.939946 33.477471 
513.862040 128.590155 61.611073 33.234528 
509.332927 128.588015 61.545941 33.542949 
509.074205 127.830496 61.391611 33.473154 
511.157929 127.853822 61.796846 33.513990 
