15.808330 3.970733 1.909801 1.037490 
15.846346 3.973687 1.903392 1.048751 
15.859593 3.971962 1.916329 1.040026 
15.887694 3.971498 1.907234 1.043059 
15.883366 4.000985 1.905359 1.030000 
15.895174 3.969688 1.913074 1.047428 
15.865205 3.991183 1.933233 1.042380 
15.889134 3.971797 1.932207 1.049614 
15.814767 3.980781 1.935428 1.027022 
15.799044 3.969704 1.949259 1.031117 
15.872773 3.986742 1.933889 1.031867 
15.873956 3.983360 1.913377 1.043355 
15.889346 3.978205 1.960739 1.051255 
15.864245 3.966902 1.943357 1.044859 
15.871490 3.978984 1.909318 1.028918 
15.893887 3.993810 1.917799 1.033176 
15.878724 3.971880 1.912900 1.043912 
15.894334 3.975014 1.927904 1.041159 
15.863822 3.982025 1.916627 1.040509 
15.889603 3.969394 1.940458 1.047366 
15.867075 3.969563 1.906973 1.060591 
15.882999 3.979250 1.953986 1.033553 
15.868423 3.965649 1.906627 1.042795 
15.881908 3.979827 1.916887 1.050164 
15.826336 3.967728 1.910900 1.027504 
15.897663 3.975491 1.911360 1.035923 
15.822918 3.984247 1.907432 1.033471 
15.881275 3.976664 1.935932 1.024913 
15.861491 3.973680 1.971054 1.030319 
15.865650 3.969330 1.981181 1.054334 
