15.799261 3.947595 1.891313 1.052166 
15.813286 3.985462 1.943205 1.025587 
15.816698 3.966663 1.908465 1.027775 
15.806894 3.956297 1.942746 1.033579 
15.827421 3.959680 1.920816 1.046138 
15.731368 3.959098 1.926785 1.026147 
15.728691 3.958433 1.919724 1.025765 
15.803854 3.969818 1.893998 1.022832 
15.779730 3.951222 1.910994 1.032760 
15.823390 3.958019 1.953396 1.059174 
15.786372 3.978829 1.906340 1.057386 
15.784733 3.954400 1.944482 1.027969 
15.782955 3.958818 1.904127 1.019449 
15.795822 3.955368 1.908398 1.028982 
15.778265 3.947903 1.902149 1.030930 
15.794111 3.958519 1.930052 1.025461 
15.784801 3.951811 1.915998 1.040232 
15.804964 3.963114 1.892975 1.053023 
15.774482 3.951628 1.925740 1.041865 
15.765732 3.959469 1.916461 1.030768 
15.785066 3.958548 1.964832 1.034567 
15.801626 3.961481 1.905901 1.021047 
15.738906 3.963149 1.943168 1.022382 
15.732867 3.988148 1.920546 1.034901 
15.923693 3.993884 1.964658 1.046258 
15.994150 3.998965 1.909244 1.051878 
15.974000 3.990126 1.922033 1.035761 
15.999835 3.978337 1.921838 1.062845 
15.984320 4.048290 1.924355 1.042425 
15.992775 3.982987 1.915060 1.048538 
