15.830949 3.954323 1.906847 1.025510 
15.782149 3.958222 1.907111 1.053690 
15.763536 3.962176 1.901068 1.030101 
15.757390 3.961403 1.900335 1.069469 
15.822075 4.019135 1.929119 1.033056 
15.770979 3.981839 1.935551 1.023819 
15.808109 3.973419 1.920081 1.032187 
15.806321 3.964367 1.904392 1.030141 
15.827111 3.981710 1.959797 1.039760 
15.812755 3.960517 1.932775 1.023918 
15.988409 4.003949 1.939747 1.045077 
15.972925 4.008786 1.921277 1.051434 
16.005536 4.006431 1.922699 1.056151 
15.998792 4.003753 1.934513 1.045274 
15.998143 3.994922 1.932517 1.045082 
15.973662 3.998146 1.920030 1.067576 
16.015076 4.001016 1.930571 1.054665 
15.999700 3.997351 1.932255 1.050853 
15.998972 3.998818 1.943097 1.037590 
16.029829 4.031965 1.918693 1.043277 
16.010753 4.012026 1.918757 1.044577 
16.010877 3.997953 1.922056 1.046645 
16.025214 4.000198 1.943952 1.063070 
16.021719 4.008307 1.920983 1.038887 
16.005955 3.998214 1.942771 1.049146 
16.025248 4.003606 1.917769 1.040770 
16.030947 3.996275 1.927491 1.070067 
16.015469 4.000582 1.911190 1.037514 
16.007831 3.981242 1.915190 1.032988 
15.816683 3.971430 1.916107 1.023391 
