31.657074 7.915433 3.795400 2.041322 
31.674397 7.907640 3.824330 2.072717 
31.677421 7.916655 3.818753 2.056593 
31.648267 7.934737 3.789792 2.076590 
31.691494 7.912306 3.799773 2.044334 
31.688527 7.921329 3.820035 2.047279 
31.663485 7.934280 3.845453 2.072156 
31.697435 7.913546 3.810189 2.055913 
31.694049 7.915090 3.806069 2.045519 
31.696274 7.921696 3.796048 2.050242 
31.700665 7.918230 3.793107 2.071535 
31.644207 7.909376 3.802743 2.056949 
31.635170 7.941920 3.800910 2.048397 
31.686359 7.929049 3.807543 2.052447 
31.643370 7.915599 3.826498 2.078394 
31.655745 7.906666 3.801512 2.065351 
31.664320 7.922704 3.800167 2.084526 
31.644841 7.929349 3.818172 2.044530 
31.705185 7.909238 3.809729 2.062739 
31.713864 7.939286 3.823296 2.062639 
31.674635 7.931372 3.817519 2.055577 
31.654819 7.912307 3.799425 2.052295 
31.635018 7.930029 3.814896 2.055828 
31.625623 7.910030 3.823737 2.056902 
31.684369 7.928440 3.824598 2.059106 
31.651239 7.918448 3.785364 2.047912 
31.688327 7.929341 3.863191 2.051947 
31.772127 8.002890 3.824050 2.088982 
32.023731 7.994639 3.855793 2.084410 
32.047860 8.002875 3.836986 2.087599 
