31.976828 7.984312 3.826056 2.080512 
31.847927 7.987674 3.829846 2.076424 
32.006963 7.983005 3.830787 2.087323 
31.957724 7.983414 3.842216 2.098781 
31.860769 8.004567 3.827785 2.088327 
31.960856 7.978094 3.833831 2.076429 
31.981640 7.991070 3.828302 2.091984 
31.833657 7.984829 3.826818 2.092286 
32.015431 7.986382 3.820080 2.080681 
32.011985 7.981678 3.834355 2.078604 
31.966619 7.987214 3.820863 2.086404 
31.970080 7.996540 3.831252 2.098385 
31.868686 7.984080 3.814688 2.086384 
31.826026 7.985796 3.798822 2.058266 
31.594071 7.921020 3.827409 2.051669 
31.617970 7.913768 3.804879 2.046764 
31.557485 7.898511 3.813404 2.072016 
31.587062 7.913815 3.782016 2.043052 
31.621561 7.906893 3.798945 2.053110 
31.632848 7.909149 3.788605 2.045272 
31.654372 7.921570 3.886575 2.047943 
31.597065 7.905262 3.796892 2.045447 
31.602340 7.907508 3.787998 2.049677 
31.653216 7.926598 3.789928 2.051142 
31.557132 7.906348 3.803214 2.040228 
31.656744 7.915718 3.802236 2.050536 
31.606049 7.908870 3.795231 2.041983 
31.609819 7.912932 3.787258 2.043072 
31.598237 7.907773 3.785109 2.044936 
31.601160 7.902266 3.849654 2.047919 
