511.371270 128.536619 61.156455 33.517589 
510.852991 128.023002 61.559418 33.432046 
510.153616 128.094068 61.570154 32.681748 
505.387314 127.058069 60.575938 32.748066 
504.950693 127.683441 61.517599 33.415800 
505.136265 127.818971 61.373464 33.428104 
504.598783 127.017090 60.586699 32.763750 
505.424186 126.895472 60.691133 32.733431 
503.948364 126.613478 60.838220 32.774270 
505.219910 126.621525 60.850828 32.698924 
504.670617 126.872491 60.739129 32.799636 
505.523874 126.689199 60.733039 32.715235 
504.491009 126.713259 61.169415 33.376020 
510.543576 126.542645 60.810775 32.751660 
507.338066 127.821349 61.323911 33.414031 
509.441679 128.022744 61.305431 33.348722 
510.514895 127.684728 61.246990 33.372775 
510.656345 127.969625 61.301559 33.437666 
503.536779 126.613999 60.664425 32.728247 
504.039445 126.611074 60.727247 32.864555 
504.510634 126.777537 60.671891 32.773949 
503.730417 127.480619 61.481625 33.406060 
512.461647 128.081333 61.657911 33.425760 
510.874850 126.617846 60.727101 32.791189 
506.780530 126.806903 60.602356 32.747103 
511.370920 128.105527 61.336092 33.322628 
511.654332 128.117323 60.757777 32.776013 
508.342990 128.130689 61.633021 33.429134 
511.911376 128.137533 61.365318 33.453213 
511.122712 128.203522 61.333428 33.454565 
