32.130483 7.994653 3.876627 2.085975 
32.153161 8.022087 3.857036 2.098802 
32.149557 8.016671 3.854578 2.088204 
32.119574 8.037362 3.843365 2.099452 
32.153335 8.019641 3.851246 2.105438 
32.139988 8.017674 3.845739 2.105571 
32.132624 8.048395 3.869342 2.104324 
32.129303 8.030106 3.863122 2.088388 
32.165020 8.021737 3.847433 2.103559 
32.145000 8.028502 3.857621 2.097086 
32.108768 8.018213 3.836489 2.099480 
32.143267 8.017916 3.846914 2.111729 
32.136580 8.019348 3.842814 2.094130 
32.144455 8.017988 3.855977 2.142899 
32.158335 8.018557 3.868042 2.088324 
32.099722 8.033338 3.852084 2.097219 
32.155146 8.016098 3.855818 2.106192 
32.139388 8.029295 3.857933 2.093478 
32.148660 8.025136 3.852252 2.088623 
31.992486 8.003161 3.848306 2.107221 
32.158891 8.020037 3.865602 2.100247 
32.099050 8.002975 3.860368 2.104124 
31.980799 8.016248 3.871519 2.096282 
32.104267 8.019216 3.844824 2.095663 
32.174329 8.021067 3.844466 2.073022 
31.794509 7.933647 3.822521 2.056079 
31.782671 7.955868 3.857942 2.091238 
32.174512 8.022794 3.852343 2.105881 
32.158068 8.014785 3.872765 2.090245 
32.105514 8.029685 3.847165 2.095650 
